symbol,date,domain
SZ002282,20260129,cap_lt_50yi/nonstar_lt_10
SZ002282,20260130,cap_lt_50yi/nonstar_lt_10
SZ002303,20260105,cap_50_500yi/nonstar_lt_10
SZ002303,20260106,cap_50_500yi/nonstar_lt_10
SZ002303,20260107,cap_50_500yi/nonstar_lt_10
SZ002303,20260108,cap_50_500yi/nonstar_lt_10
SZ002303,20260109,cap_50_500yi/nonstar_lt_10
SZ002303,20260112,cap_50_500yi/nonstar_lt_10
SZ002303,20260113,cap_50_500yi/nonstar_lt_10
SZ002303,20260114,cap_50_500yi/nonstar_lt_10
SZ002303,20260115,cap_50_500yi/nonstar_lt_10
SZ002303,20260116,cap_50_500yi/nonstar_lt_10
SZ002303,20260119,cap_50_500yi/nonstar_lt_10
SZ002303,20260120,cap_50_500yi/nonstar_lt_10
SZ002303,20260121,cap_50_500yi/nonstar_lt_10
SZ002303,20260122,cap_50_500yi/nonstar_lt_10
SZ002303,20260123,cap_50_500yi/nonstar_lt_10
SZ002303,20260126,cap_50_500yi/nonstar_lt_10
SZ002303,20260127,cap_50_500yi/nonstar_lt_10
SZ002303,20260128,cap_50_500yi/nonstar_lt_10
SZ002303,20260129,cap_50_500yi/nonstar_lt_10
SZ002303,20260130,cap_50_500yi/nonstar_lt_10
SZ002338,20260105,cap_50_500yi/nonstar_ge_10
SZ002338,20260106,cap_50_500yi/nonstar_ge_10
SZ002338,20260107,cap_50_500yi/nonstar_ge_10
SZ002338,20260108,cap_50_500yi/nonstar_ge_10
SZ002338,20260109,cap_50_500yi/nonstar_ge_10
SZ002338,20260112,cap_50_500yi/nonstar_ge_10
SZ002338,20260113,cap_50_500yi/nonstar_ge_10
SZ002338,20260114,cap_50_500yi/nonstar_ge_10
SZ002338,20260115,cap_50_500yi/nonstar_ge_10
SZ002338,20260116,cap_50_500yi/nonstar_ge_10
SZ002338,20260119,cap_50_500yi/nonstar_ge_10
SZ002338,20260120,cap_50_500yi/nonstar_ge_10
SZ002338,20260121,cap_50_500yi/nonstar_ge_10
SZ002338,20260122,cap_50_500yi/nonstar_ge_10
SZ002338,20260123,cap_50_500yi/nonstar_ge_10
SZ002338,20260126,cap_50_500yi/nonstar_ge_10
SZ002338,20260127,cap_50_500yi/nonstar_ge_10
SZ002338,20260128,cap_50_500yi/nonstar_ge_10
SZ002338,20260129,cap_50_500yi/nonstar_ge_10
SZ002338,20260130,cap_50_500yi/nonstar_ge_10
SZ002384,20260105,cap_ge_500yi/nonstar_ge_10
SZ002384,20260106,cap_ge_500yi/nonstar_ge_10
SZ002384,20260107,cap_ge_500yi/nonstar_ge_10
SZ002384,20260108,cap_ge_500yi/nonstar_ge_10
SZ002384,20260109,cap_ge_500yi/nonstar_ge_10
SZ002384,20260112,cap_ge_500yi/nonstar_ge_10
SZ002384,20260113,cap_ge_500yi/nonstar_ge_10
SZ002384,20260114,cap_ge_500yi/nonstar_ge_10
SZ002384,20260115,cap_ge_500yi/nonstar_ge_10
SZ002384,20260116,cap_ge_500yi/nonstar_ge_10
SZ002384,20260119,cap_ge_500yi/nonstar_ge_10
SZ002384,20260120,cap_ge_500yi/nonstar_ge_10
SZ002384,20260121,cap_ge_500yi/nonstar_ge_10
SZ002384,20260122,cap_ge_500yi/nonstar_ge_10
SZ002384,20260123,cap_ge_500yi/nonstar_ge_10
SZ002384,20260126,cap_ge_500yi/nonstar_ge_10
SZ002384,20260127,cap_ge_500yi/nonstar_ge_10
SZ002384,20260128,cap_ge_500yi/nonstar_ge_10
SZ002384,20260129,cap_ge_500yi/nonstar_ge_10
SZ002384,20260130,cap_ge_500yi/nonstar_ge_10
SZ002398,20260105,cap_lt_50yi/nonstar_lt_10
SZ002398,20260106,cap_lt_50yi/nonstar_lt_10
SZ002398,20260107,cap_lt_50yi/nonstar_lt_10
SZ002398,20260108,cap_lt_50yi/nonstar_lt_10
SZ002398,20260109,cap_lt_50yi/nonstar_lt_10
SZ002398,20260112,cap_lt_50yi/nonstar_lt_10
SZ002398,20260113,cap_lt_50yi/nonstar_lt_10
SZ002398,20260114,cap_lt_50yi/nonstar_lt_10
SZ002398,20260115,cap_lt_50yi/nonstar_lt_10
SZ002398,20260116,cap_lt_50yi/nonstar_lt_10
SZ002398,20260119,cap_lt_50yi/nonstar_lt_10
SZ002398,20260120,cap_lt_50yi/nonstar_lt_10
SZ002398,20260121,cap_lt_50yi/nonstar_lt_10
SZ002398,20260122,cap_lt_50yi/nonstar_lt_10
SZ002398,20260123,cap_lt_50yi/nonstar_lt_10
SZ002398,20260126,cap_lt_50yi/nonstar_lt_10
SZ002398,20260127,cap_lt_50yi/nonstar_lt_10
SZ002398,20260128,cap_lt_50yi/nonstar_lt_10
SZ002398,20260129,cap_lt_50yi/nonstar_lt_10
SZ002398,20260130,cap_lt_50yi/nonstar_lt_10
SZ002412,20260105,cap_lt_50yi/nonstar_lt_10
SZ002412,20260106,cap_lt_50yi/nonstar_lt_10
SZ002412,20260107,cap_lt_50yi/nonstar_lt_10
SZ002412,20260108,cap_lt_50yi/nonstar_lt_10
SZ002412,20260109,cap_lt_50yi/nonstar_lt_10
SZ002412,20260112,cap_lt_50yi/nonstar_lt_10
SZ002412,20260113,cap_lt_50yi/nonstar_lt_10
SZ002412,20260114,cap_lt_50yi/nonstar_lt_10
SZ002412,20260115,cap_lt_50yi/nonstar_lt_10
SZ002412,20260116,cap_lt_50yi/nonstar_lt_10
SZ002412,20260119,cap_lt_50yi/nonstar_lt_10
SZ002412,20260120,cap_lt_50yi/nonstar_lt_10
SZ002412,20260121,cap_lt_50yi/nonstar_lt_10
SZ002412,20260122,cap_lt_50yi/nonstar_lt_10
SZ002412,20260123,cap_lt_50yi/nonstar_lt_10
SZ002412,20260126,cap_lt_50yi/nonstar_lt_10
SZ002412,20260127,cap_lt_50yi/nonstar_lt_10
SZ002412,20260128,cap_lt_50yi/nonstar_lt_10
SZ002412,20260129,cap_lt_50yi/nonstar_lt_10
SZ002412,20260130,cap_lt_50yi/nonstar_lt_10
SZ002452,20260105,cap_50_500yi/nonstar_lt_10
SZ002452,20260106,cap_50_500yi/nonstar_lt_10
SZ002452,20260107,cap_50_500yi/nonstar_lt_10
SZ002452,20260108,cap_50_500yi/nonstar_lt_10
SZ002452,20260109,cap_50_500yi/nonstar_lt_10
SZ002452,20260112,cap_50_500yi/nonstar_lt_10
SZ002452,20260113,cap_50_500yi/nonstar_lt_10
SZ002452,20260114,cap_50_500yi/nonstar_lt_10
SZ002452,20260115,cap_50_500yi/nonstar_lt_10
SZ002452,20260116,cap_50_500yi/nonstar_lt_10
SZ002452,20260119,cap_50_500yi/nonstar_lt_10
SZ002452,20260120,cap_50_500yi/nonstar_ge_10
SZ002452,20260121,cap_50_500yi/nonstar_ge_10
SZ002452,20260122,cap_50_500yi/nonstar_lt_10
SZ002452,20260123,cap_50_500yi/nonstar_lt_10
SZ002452,20260126,cap_50_500yi/nonstar_ge_10
SZ002452,20260127,cap_50_500yi/nonstar_ge_10
SZ002452,20260128,cap_50_500yi/nonstar_ge_10
SZ002452,20260129,cap_50_500yi/nonstar_ge_10
SZ002452,20260130,cap_50_500yi/nonstar_ge_10
SZ002461,20260105,cap_50_500yi/nonstar_lt_10
SZ002461,20260106,cap_50_500yi/nonstar_lt_10
SZ002461,20260107,cap_50_500yi/nonstar_lt_10
SZ002461,20260108,cap_50_500yi/nonstar_lt_10
SZ002461,20260109,cap_50_500yi/nonstar_lt_10
SZ002461,20260112,cap_50_500yi/nonstar_lt_10
SZ002461,20260113,cap_50_500yi/nonstar_lt_10
SZ002461,20260114,cap_50_500yi/nonstar_lt_10
SZ002461,20260115,cap_50_500yi/nonstar_lt_10
SZ002461,20260116,cap_50_500yi/nonstar_lt_10
SZ002461,20260119,cap_50_500yi/nonstar_lt_10
SZ002461,20260120,cap_50_500yi/nonstar_lt_10
SZ002461,20260121,cap_50_500yi/nonstar_lt_10
SZ002461,20260122,cap_50_500yi/nonstar_lt_10
SZ002461,20260123,cap_50_500yi/nonstar_lt_10
SZ002461,20260126,cap_50_500yi/nonstar_lt_10
SZ002461,20260127,cap_50_500yi/nonstar_lt_10
SZ002461,20260128,cap_50_500yi/nonstar_lt_10
SZ002461,20260129,cap_50_500yi/nonstar_lt_10
SZ002461,20260130,cap_50_500yi/nonstar_lt_10
SZ002544,20260105,cap_50_500yi/nonstar_ge_10
SZ002544,20260106,cap_50_500yi/nonstar_ge_10
SZ002544,20260107,cap_50_500yi/nonstar_ge_10
SZ002544,20260108,cap_50_500yi/nonstar_ge_10
SZ002544,20260109,cap_50_500yi/nonstar_ge_10
SZ002544,20260112,cap_50_500yi/nonstar_ge_10
SZ002544,20260113,cap_50_500yi/nonstar_ge_10
SZ002544,20260114,cap_50_500yi/nonstar_ge_10
SZ002544,20260115,cap_50_500yi/nonstar_ge_10
SZ002544,20260116,cap_50_500yi/nonstar_ge_10
SZ002544,20260119,cap_50_500yi/nonstar_ge_10
SZ002544,20260120,cap_50_500yi/nonstar_ge_10
SZ002544,20260121,cap_50_500yi/nonstar_ge_10
SZ002544,20260122,cap_50_500yi/nonstar_ge_10
SZ002544,20260123,cap_50_500yi/nonstar_ge_10
SZ002544,20260126,cap_50_500yi/nonstar_ge_10
SZ002544,20260127,cap_50_500yi/nonstar_ge_10
SZ002544,20260128,cap_50_500yi/nonstar_ge_10
SZ002544,20260129,cap_50_500yi/nonstar_ge_10
SZ002544,20260130,cap_50_500yi/nonstar_ge_10
SZ002595,20260105,cap_ge_500yi/nonstar_ge_10
SZ002595,20260106,cap_ge_500yi/nonstar_ge_10
SZ002595,20260107,cap_ge_500yi/nonstar_ge_10
SZ002595,20260108,cap_ge_500yi/nonstar_ge_10
SZ002595,20260109,cap_ge_500yi/nonstar_ge_10
SZ002595,20260112,cap_ge_500yi/nonstar_ge_10
SZ002595,20260113,cap_ge_500yi/nonstar_ge_10
SZ002595,20260114,cap_ge_500yi/nonstar_ge_10
SZ002595,20260115,cap_ge_500yi/nonstar_ge_10
SZ002595,20260116,cap_ge_500yi/nonstar_ge_10
SZ002595,20260119,cap_ge_500yi/nonstar_ge_10
SZ002595,20260120,cap_ge_500yi/nonstar_ge_10
SZ002595,20260121,cap_ge_500yi/nonstar_ge_10
SZ002595,20260122,cap_ge_500yi/nonstar_ge_10
SZ002595,20260123,cap_ge_500yi/nonstar_ge_10
SZ002595,20260126,cap_ge_500yi/nonstar_ge_10
SZ002595,20260127,cap_ge_500yi/nonstar_ge_10
SZ002595,20260128,cap_ge_500yi/nonstar_ge_10
SZ002595,20260129,cap_ge_500yi/nonstar_ge_10
SZ002595,20260130,cap_ge_500yi/nonstar_ge_10
SZ002652,20260105,cap_lt_50yi/nonstar_lt_10
SZ002652,20260106,cap_lt_50yi/nonstar_lt_10
SZ002652,20260107,cap_lt_50yi/nonstar_lt_10
SZ002652,20260108,cap_lt_50yi/nonstar_lt_10
SZ002652,20260109,cap_lt_50yi/nonstar_lt_10
SZ002652,20260112,cap_lt_50yi/nonstar_lt_10
SZ002652,20260113,cap_lt_50yi/nonstar_lt_10
SZ002652,20260114,cap_lt_50yi/nonstar_lt_10
SZ002652,20260115,cap_lt_50yi/nonstar_lt_10
SZ002652,20260116,cap_lt_50yi/nonstar_lt_10
SZ002652,20260119,cap_lt_50yi/nonstar_lt_10
SZ002652,20260120,cap_lt_50yi/nonstar_lt_10
SZ002652,20260121,cap_lt_50yi/nonstar_lt_10
SZ002652,20260122,cap_lt_50yi/nonstar_lt_10
SZ002652,20260123,cap_lt_50yi/nonstar_lt_10
SZ002652,20260126,cap_lt_50yi/nonstar_lt_10
SZ002652,20260127,cap_lt_50yi/nonstar_lt_10
SZ002652,20260128,cap_lt_50yi/nonstar_lt_10
SZ002652,20260129,cap_lt_50yi/nonstar_lt_10
SZ002652,20260130,cap_lt_50yi/nonstar_lt_10
SZ002675,20260105,cap_50_500yi/nonstar_ge_10
SZ002675,20260106,cap_50_500yi/nonstar_ge_10
SZ002675,20260107,cap_50_500yi/nonstar_ge_10
SZ002675,20260108,cap_50_500yi/nonstar_ge_10
SZ002675,20260109,cap_50_500yi/nonstar_ge_10
SZ002675,20260112,cap_50_500yi/nonstar_ge_10
SZ002675,20260113,cap_50_500yi/nonstar_ge_10
SZ002675,20260114,cap_50_500yi/nonstar_ge_10
SZ002675,20260115,cap_50_500yi/nonstar_ge_10
SZ002675,20260116,cap_50_500yi/nonstar_ge_10
SZ002675,20260119,cap_50_500yi/nonstar_ge_10
SZ002675,20260120,cap_50_500yi/nonstar_ge_10
SZ002675,20260121,cap_50_500yi/nonstar_ge_10
SZ002675,20260122,cap_50_500yi/nonstar_ge_10
SZ002675,20260123,cap_50_500yi/nonstar_ge_10
SZ002675,20260126,cap_50_500yi/nonstar_ge_10
SZ002675,20260127,cap_50_500yi/nonstar_ge_10
SZ002675,20260128,cap_50_500yi/nonstar_ge_10
SZ002675,20260129,cap_50_500yi/nonstar_ge_10
SZ002675,20260130,cap_50_500yi/nonstar_ge_10
SZ002714,20260105,cap_ge_500yi/nonstar_ge_10
SZ002714,20260106,cap_ge_500yi/nonstar_ge_10
SZ002714,20260107,cap_ge_500yi/nonstar_ge_10
SZ002714,20260108,cap_ge_500yi/nonstar_ge_10
SZ002714,20260109,cap_ge_500yi/nonstar_ge_10
SZ002714,20260112,cap_ge_500yi/nonstar_ge_10
SZ002714,20260113,cap_ge_500yi/nonstar_ge_10
SZ002714,20260114,cap_ge_500yi/nonstar_ge_10
SZ002714,20260115,cap_ge_500yi/nonstar_ge_10
SZ002714,20260116,cap_ge_500yi/nonstar_ge_10
SZ002714,20260119,cap_ge_500yi/nonstar_ge_10
SZ002714,20260120,cap_ge_500yi/nonstar_ge_10
SZ002714,20260121,cap_ge_500yi/nonstar_ge_10
SZ002714,20260122,cap_ge_500yi/nonstar_ge_10
SZ002714,20260123,cap_ge_500yi/nonstar_ge_10
SZ002714,20260126,cap_ge_500yi/nonstar_ge_10
SZ002714,20260127,cap_ge_500yi/nonstar_ge_10
SZ002714,20260128,cap_ge_500yi/nonstar_ge_10
SZ002714,20260129,cap_ge_500yi/nonstar_ge_10
SZ002714,20260130,cap_ge_500yi/nonstar_ge_10
SZ002721,20260105,cap_50_500yi/nonstar_lt_10
SZ002721,20260106,cap_50_500yi/nonstar_lt_10
SZ002721,20260107,cap_50_500yi/nonstar_lt_10
SZ002721,20260108,cap_50_500yi/nonstar_lt_10
SZ002721,20260109,cap_50_500yi/nonstar_lt_10
SZ002721,20260112,cap_50_500yi/nonstar_lt_10
SZ002721,20260113,cap_50_500yi/nonstar_lt_10
SZ002721,20260114,cap_50_500yi/nonstar_lt_10
SZ002721,20260115,cap_50_500yi/nonstar_lt_10
SZ002721,20260116,cap_50_500yi/nonstar_lt_10
SZ002721,20260119,cap_50_500yi/nonstar_lt_10
SZ002721,20260120,cap_50_500yi/nonstar_lt_10
SZ002721,20260121,cap_50_500yi/nonstar_lt_10
SZ002721,20260122,cap_50_500yi/nonstar_lt_10
SZ002721,20260123,cap_50_500yi/nonstar_lt_10
SZ002721,20260126,cap_50_500yi/nonstar_lt_10
SZ002721,20260127,cap_50_500yi/nonstar_lt_10
SZ002721,20260128,cap_50_500yi/nonstar_lt_10
SZ002721,20260129,cap_50_500yi/nonstar_lt_10
SZ002721,20260130,cap_50_500yi/nonstar_lt_10
SZ002780,20260105,cap_lt_50yi/nonstar_ge_10
SZ002780,20260106,cap_lt_50yi/nonstar_ge_10
SZ002780,20260107,cap_lt_50yi/nonstar_ge_10
SZ002780,20260108,cap_lt_50yi/nonstar_ge_10
SZ002780,20260109,cap_lt_50yi/nonstar_ge_10
SZ002780,20260112,cap_lt_50yi/nonstar_ge_10
SZ002780,20260113,cap_lt_50yi/nonstar_ge_10
SZ002780,20260114,cap_lt_50yi/nonstar_ge_10
SZ002780,20260115,cap_lt_50yi/nonstar_ge_10
SZ002780,20260116,cap_lt_50yi/nonstar_ge_10
SZ002780,20260119,cap_lt_50yi/nonstar_ge_10
SZ002780,20260120,cap_lt_50yi/nonstar_ge_10
SZ002780,20260121,cap_lt_50yi/nonstar_ge_10
SZ002780,20260122,cap_lt_50yi/nonstar_ge_10
SZ002780,20260123,cap_lt_50yi/nonstar_ge_10
SZ002780,20260126,cap_lt_50yi/nonstar_ge_10
SZ002780,20260127,cap_lt_50yi/nonstar_ge_10
SZ002780,20260128,cap_lt_50yi/nonstar_ge_10
SZ002780,20260129,cap_lt_50yi/nonstar_ge_10
SZ002780,20260130,cap_lt_50yi/nonstar_ge_10
SZ002786,20260105,cap_lt_50yi/nonstar_lt_10
SZ002786,20260106,cap_lt_50yi/nonstar_lt_10
SZ002786,20260107,cap_lt_50yi/nonstar_lt_10
SZ002786,20260108,cap_lt_50yi/nonstar_lt_10
SZ002786,20260109,cap_lt_50yi/nonstar_lt_10
SZ002786,20260112,cap_lt_50yi/nonstar_lt_10
SZ002786,20260113,cap_lt_50yi/nonstar_lt_10
SZ002786,20260114,cap_lt_50yi/nonstar_lt_10
SZ002786,20260115,cap_lt_50yi/nonstar_lt_10
SZ002786,20260116,cap_lt_50yi/nonstar_lt_10
SZ002786,20260119,cap_lt_50yi/nonstar_lt_10
SZ002786,20260120,cap_lt_50yi/nonstar_lt_10
SZ002786,20260121,cap_lt_50yi/nonstar_lt_10
SZ002786,20260122,cap_lt_50yi/nonstar_lt_10
SZ002786,20260123,cap_lt_50yi/nonstar_lt_10
SZ002786,20260126,cap_lt_50yi/nonstar_lt_10
SZ002786,20260127,cap_lt_50yi/nonstar_lt_10
SZ002786,20260128,cap_lt_50yi/nonstar_lt_10
SZ002786,20260129,cap_lt_50yi/nonstar_lt_10
SZ002786,20260130,cap_lt_50yi/nonstar_lt_10
SZ002835,20260105,cap_lt_50yi/nonstar_ge_10
SZ002835,20260106,cap_lt_50yi/nonstar_ge_10
SZ002835,20260107,cap_lt_50yi/nonstar_ge_10
SZ002835,20260108,cap_lt_50yi/nonstar_ge_10
SZ002835,20260109,cap_lt_50yi/nonstar_ge_10
SZ002835,20260112,cap_lt_50yi/nonstar_ge_10
SZ002835,20260113,cap_lt_50yi/nonstar_ge_10
SZ002835,20260114,cap_lt_50yi/nonstar_ge_10
SZ002835,20260115,cap_lt_50yi/nonstar_ge_10
SZ002835,20260116,cap_lt_50yi/nonstar_ge_10
SZ002835,20260119,cap_lt_50yi/nonstar_ge_10
SZ002835,20260120,cap_lt_50yi/nonstar_ge_10
SZ002835,20260121,cap_lt_50yi/nonstar_ge_10
SZ002835,20260122,cap_lt_50yi/nonstar_ge_10
SZ002835,20260123,cap_lt_50yi/nonstar_ge_10
SZ002835,20260126,cap_lt_50yi/nonstar_ge_10
SZ002835,20260127,cap_lt_50yi/nonstar_ge_10
SZ002835,20260128,cap_lt_50yi/nonstar_ge_10
SZ002835,20260129,cap_lt_50yi/nonstar_ge_10
SZ002835,20260130,cap_lt_50yi/nonstar_ge_10
SZ002839,20260105,cap_50_500yi/nonstar_lt_10
SZ002839,20260106,cap_50_500yi/nonstar_lt_10
SZ002839,20260107,cap_50_500yi/nonstar_lt_10
SZ002839,20260108,cap_50_500yi/nonstar_lt_10
SZ002839,20260109,cap_50_500yi/nonstar_lt_10
SZ002839,20260112,cap_50_500yi/nonstar_lt_10
SZ002839,20260113,cap_50_500yi/nonstar_lt_10
SZ002839,20260114,cap_50_500yi/nonstar_lt_10
SZ002839,20260115,cap_50_500yi/nonstar_lt_10
SZ002839,20260116,cap_50_500yi/nonstar_lt_10
SZ002839,20260119,cap_50_500yi/nonstar_lt_10
SZ002839,20260120,cap_50_500yi/nonstar_lt_10
SZ002839,20260121,cap_50_500yi/nonstar_lt_10
SZ002839,20260122,cap_50_500yi/nonstar_lt_10
SZ002839,20260123,cap_50_500yi/nonstar_lt_10
SZ002839,20260126,cap_50_500yi/nonstar_lt_10
SZ002839,20260127,cap_50_500yi/nonstar_lt_10
SZ002839,20260128,cap_50_500yi/nonstar_lt_10
SZ002839,20260129,cap_50_500yi/nonstar_lt_10
SZ002839,20260130,cap_50_500yi/nonstar_lt_10
SZ002899,20260105,cap_lt_50yi/nonstar_ge_10
SZ002899,20260106,cap_lt_50yi/nonstar_ge_10
SZ002899,20260107,cap_lt_50yi/nonstar_ge_10
SZ002899,20260108,cap_lt_50yi/nonstar_ge_10
SZ002899,20260109,cap_lt_50yi/nonstar_ge_10
SZ002899,20260112,cap_lt_50yi/nonstar_ge_10
SZ002899,20260113,cap_lt_50yi/nonstar_ge_10
SZ002899,20260114,cap_lt_50yi/nonstar_ge_10
SZ002899,20260115,cap_lt_50yi/nonstar_ge_10
SZ002899,20260116,cap_lt_50yi/nonstar_ge_10
SZ002899,20260119,cap_lt_50yi/nonstar_ge_10
SZ002899,20260120,cap_lt_50yi/nonstar_ge_10
SZ002899,20260121,cap_lt_50yi/nonstar_ge_10
SZ002899,20260122,cap_lt_50yi/nonstar_ge_10
SZ002899,20260123,cap_50_500yi/nonstar_ge_10
SZ002899,20260126,cap_50_500yi/nonstar_ge_10
SZ002899,20260127,cap_lt_50yi/nonstar_ge_10
SZ002899,20260128,cap_lt_50yi/nonstar_ge_10
SZ002899,20260129,cap_lt_50yi/nonstar_ge_10
SZ002899,20260130,cap_lt_50yi/nonstar_ge_10
SZ002907,20260105,cap_50_500yi/nonstar_ge_10
SZ002907,20260106,cap_50_500yi/nonstar_ge_10
SZ002907,20260107,cap_50_500yi/nonstar_ge_10
SZ002907,20260108,cap_50_500yi/nonstar_ge_10
SZ002907,20260109,cap_50_500yi/nonstar_ge_10
SZ002907,20260112,cap_50_500yi/nonstar_ge_10
SZ002907,20260113,cap_50_500yi/nonstar_ge_10
SZ002907,20260114,cap_50_500yi/nonstar_ge_10
SZ002907,20260115,cap_50_500yi/nonstar_ge_10
SZ002907,20260116,cap_50_500yi/nonstar_ge_10
SZ002907,20260119,cap_50_500yi/nonstar_ge_10
SZ002907,20260120,cap_50_500yi/nonstar_ge_10
SZ002907,20260121,cap_50_500yi/nonstar_ge_10
SZ002907,20260122,cap_50_500yi/nonstar_ge_10
SZ002907,20260123,cap_50_500yi/nonstar_ge_10
SZ002907,20260126,cap_50_500yi/nonstar_ge_10
SZ002907,20260127,cap_50_500yi/nonstar_ge_10
SZ002907,20260128,cap_50_500yi/nonstar_ge_10
SZ002907,20260129,cap_50_500yi/nonstar_ge_10
SZ002907,20260130,cap_50_500yi/nonstar_ge_10
SZ002955,20260105,cap_50_500yi/nonstar_ge_10
SZ002955,20260106,cap_50_500yi/nonstar_ge_10
SZ002955,20260107,cap_50_500yi/nonstar_ge_10
SZ002955,20260108,cap_50_500yi/nonstar_ge_10
SZ002955,20260109,cap_50_500yi/nonstar_ge_10
SZ002955,20260112,cap_50_500yi/nonstar_ge_10
SZ002955,20260113,cap_50_500yi/nonstar_ge_10
SZ002955,20260114,cap_50_500yi/nonstar_ge_10
SZ002955,20260115,cap_50_500yi/nonstar_ge_10
SZ002955,20260116,cap_50_500yi/nonstar_ge_10
SZ002955,20260119,cap_50_500yi/nonstar_ge_10
SZ002955,20260120,cap_50_500yi/nonstar_ge_10
SZ002955,20260121,cap_50_500yi/nonstar_ge_10
SZ002955,20260122,cap_50_500yi/nonstar_ge_10
SZ002955,20260123,cap_50_500yi/nonstar_ge_10
SZ002955,20260126,cap_50_500yi/nonstar_ge_10
SZ002955,20260127,cap_50_500yi/nonstar_ge_10
SZ002955,20260128,cap_50_500yi/nonstar_ge_10
SZ002955,20260129,cap_50_500yi/nonstar_ge_10
SZ002955,20260130,cap_50_500yi/nonstar_ge_10
SZ003001,20260105,cap_lt_50yi/nonstar_ge_10
SZ003001,20260106,cap_lt_50yi/nonstar_ge_10
SZ003001,20260107,cap_lt_50yi/nonstar_ge_10
SZ003001,20260108,cap_lt_50yi/nonstar_ge_10
SZ003001,20260109,cap_lt_50yi/nonstar_ge_10
SZ003001,20260112,cap_lt_50yi/nonstar_ge_10
SZ003001,20260113,cap_lt_50yi/nonstar_ge_10
SZ003001,20260114,cap_lt_50yi/nonstar_ge_10
SZ003001,20260115,cap_lt_50yi/nonstar_ge_10
SZ003001,20260116,cap_lt_50yi/nonstar_ge_10
SZ003001,20260119,cap_lt_50yi/nonstar_ge_10
SZ003001,20260120,cap_lt_50yi/nonstar_ge_10
SZ003001,20260121,cap_lt_50yi/nonstar_ge_10
SZ003001,20260122,cap_lt_50yi/nonstar_ge_10
SZ003001,20260123,cap_lt_50yi/nonstar_ge_10
SZ003001,20260126,cap_lt_50yi/nonstar_ge_10
SZ003001,20260127,cap_lt_50yi/nonstar_ge_10
SZ003001,20260128,cap_lt_50yi/nonstar_ge_10
SZ003001,20260129,cap_lt_50yi/nonstar_ge_10
SZ003001,20260130,cap_lt_50yi/nonstar_ge_10
SZ003011,20260105,cap_lt_50yi/nonstar_ge_10
SZ003011,20260106,cap_lt_50yi/nonstar_ge_10
SZ003011,20260107,cap_lt_50yi/nonstar_ge_10
SZ003011,20260108,cap_lt_50yi/nonstar_ge_10
SZ003011,20260109,cap_lt_50yi/nonstar_ge_10
SZ003011,20260112,cap_lt_50yi/nonstar_ge_10
SZ003011,20260113,cap_lt_50yi/nonstar_ge_10
SZ003011,20260114,cap_lt_50yi/nonstar_ge_10
SZ003011,20260115,cap_lt_50yi/nonstar_ge_10
SZ003011,20260116,cap_lt_50yi/nonstar_ge_10
SZ003011,20260119,cap_lt_50yi/nonstar_ge_10
SZ003011,20260120,cap_lt_50yi/nonstar_ge_10
SZ003011,20260121,cap_lt_50yi/nonstar_ge_10
SZ003011,20260122,cap_lt_50yi/nonstar_ge_10
SZ003011,20260123,cap_lt_50yi/nonstar_ge_10
SZ003011,20260126,cap_lt_50yi/nonstar_ge_10
SZ003011,20260127,cap_lt_50yi/nonstar_ge_10
SZ003011,20260128,cap_lt_50yi/nonstar_ge_10
SZ003011,20260129,cap_lt_50yi/nonstar_ge_10
SZ003011,20260130,cap_lt_50yi/nonstar_ge_10
SZ003020,20260105,cap_lt_50yi/nonstar_ge_10
SZ003020,20260106,cap_50_500yi/nonstar_ge_10
SZ003020,20260107,cap_50_500yi/nonstar_ge_10
SZ003020,20260108,cap_50_500yi/nonstar_ge_10
SZ003020,20260109,cap_50_500yi/nonstar_ge_10
SZ003020,20260112,cap_50_500yi/nonstar_ge_10
SZ003020,20260113,cap_50_500yi/nonstar_ge_10
SZ003020,20260114,cap_50_500yi/nonstar_ge_10
SZ003020,20260115,cap_50_500yi/nonstar_ge_10
SZ003020,20260116,cap_50_500yi/nonstar_ge_10
SZ003020,20260119,cap_50_500yi/nonstar_ge_10
SZ003020,20260120,cap_50_500yi/nonstar_ge_10
SZ003020,20260121,cap_50_500yi/nonstar_ge_10
SZ003020,20260122,cap_50_500yi/nonstar_ge_10
SZ003020,20260123,cap_50_500yi/nonstar_ge_10
SZ003020,20260126,cap_50_500yi/nonstar_ge_10
SZ003020,20260127,cap_50_500yi/nonstar_ge_10
SZ003020,20260128,cap_50_500yi/nonstar_ge_10
SZ003020,20260129,cap_50_500yi/nonstar_ge_10
SZ003020,20260130,cap_50_500yi/nonstar_ge_10
SZ003816,20260105,cap_ge_500yi/nonstar_lt_10
SZ003816,20260106,cap_ge_500yi/nonstar_lt_10
SZ003816,20260107,cap_ge_500yi/nonstar_lt_10
SZ003816,20260108,cap_ge_500yi/nonstar_lt_10
SZ003816,20260109,cap_ge_500yi/nonstar_lt_10
SZ003816,20260112,cap_ge_500yi/nonstar_lt_10
SZ003816,20260113,cap_ge_500yi/nonstar_lt_10
SZ003816,20260114,cap_ge_500yi/nonstar_lt_10
SZ003816,20260115,cap_ge_500yi/nonstar_lt_10
SZ003816,20260116,cap_ge_500yi/nonstar_lt_10
SZ003816,20260119,cap_ge_500yi/nonstar_lt_10
